
¿ì¸®³ª¶ó±âÈÄÆò³â°ª
[°Ë»öÁ¶°Ç]
°Ë»ö±¸ºÐ : ÀÏº°Æò³â°ª
, ÁöÁ¡¸í : ÀüÃ¼
, ±â°£ : 1971~2000³â
ÁöÁ¡¸í,ÀÏ½Ã,ÇØ¸é±â¾Ð(hPa),Æò±Õ±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±ÕÇ³¼Ó(m/sec),°­¼ö·®(mm),½Àµµ(%),Àü¿î·®(1/10),¼ÒÇüÁõ¹ß·®(mm),ÀÏÁ¶½Ã°£(hr)
ÀÎÃµ,09-25,    1014.8,      18.8,      23.7,      14.7,       2.9,       2.7,      72.7,       4.0,       4.1,       7.7
ÀÎÃµ,09-26,    1016.0,      18.2,      23.4,      14.0,       2.8,       1.5,      70.5,       3.5,       3.8,       7.6
ÀÎÃµ,09-27,    1016.2,      18.3,      23.3,      13.9,       2.7,       1.7,      69.7,       4.1,       3.9,       7.7
ÀÎÃµ,09-28,    1016.3,      18.3,      22.5,      14.4,       2.7,       2.4,      69.9,       4.8,       3.8,       6.5
ÀÎÃµ,09-29,    1016.0,      18.2,      22.9,      14.0,       2.6,       1.7,      70.0,       3.9,       4.1,       7.7
ÀÎÃµ,09-30,    1016.1,      18.2,      23.1,      14.0,       2.3,       1.7,      72.3,       3.8,       3.8,       7.7
ÀÎÃµ,10-01,    1016.4,      18.2,      23.0,      14.2,       2.3,       1.9,      73.5,       3.9,       3.7,       6.9
ÀÎÃµ,10-02,    1016.5,      17.7,      22.3,      14.0,       2.4,       1.2,      73.4,       4.8,       3.1,       5.8
ÀÎÃµ,10-03,    1016.2,      17.5,      22.2,      13.6,       2.5,       4.7,      74.8,       5.0,       3.2,       6.2
ÀÎÃµ,10-04,    1016.8,      17.2,      22.0,      13.3,       2.8,       0.8,      71.3,       4.7,       3.5,       6.8
ÀÎÃµ,10-05,    1017.9,      16.6,      21.3,      12.7,       2.6,       2.9,      68.4,       4.1,       3.3,       7.2
ÀÎÃµ,10-06,    1017.8,      16.6,      21.5,      12.5,       2.4,       1.6,      70.4,       4.2,       3.4,       6.8
ÀÎÃµ,10-07,    1017.4,      16.5,      21.5,      12.5,       2.5,       0.5,      69.1,       4.1,       3.4,       6.7
ÀÎÃµ,10-08,    1018.0,      16.4,      21.7,      12.0,       2.5,       0.4,      71.1,       3.1,       3.6,       7.8
ÀÎÃµ,10-09,    1019.1,      16.5,      21.7,      12.3,       2.6,       0.9,      70.0,       2.8,       3.7,       8.2
ÀÎÃµ,10-10,    1019.1,      16.1,      20.4,      12.3,       2.5,       3.1,      71.0,       4.4,       3.2,       5.9
ÀÎÃµ,10-11,    1018.8,      15.9,      20.9,      12.0,       2.7,       1.1,      71.2,       4.2,       3.4,       6.6
ÀÎÃµ,10-12,    1019.0,      15.3,      20.3,      11.1,       2.7,       7.0,      70.6,       4.5,       3.1,       6.3
ÀÎÃµ,10-13,    1019.0,      15.3,      20.3,      10.9,       2.6,       0.2,      69.1,       3.8,       3.5,       6.7
ÀÎÃµ,10-14,    1019.2,      15.2,      20.1,      11.0,       2.7,       0.5,      68.0,       3.7,       3.3,       7.3
ÀÎÃµ,10-15,    1019.3,      15.1,      19.8,      10.9,       2.6,       1.5,      69.2,       3.7,       3.2,       6.9
ÀÎÃµ,10-16,    1018.8,      14.5,      19.6,      10.3,       2.8,       2.8,      68.9,       4.0,       3.3,       7.0
ÀÎÃµ,10-17,    1018.7,      14.3,      19.0,      10.0,       2.8,       0.8,      67.2,       3.5,       3.4,       6.9
ÀÎÃµ,10-18,    1019.2,      14.0,      19.3,       9.5,       2.7,       1.1,      68.7,       3.3,       2.9,       7.0
ÀÎÃµ,10-19,    1019.3,      14.2,      19.5,       9.8,       2.9,       1.8,      67.6,       2.9,       3.4,       7.7
ÀÎÃµ,10-20,    1019.9,      13.9,      18.9,       9.5,       2.8,       0.3,      67.5,       3.4,       3.1,       7.1
ÀÎÃµ,10-21,    1020.3,      13.2,      18.2,       8.8,       3.1,       2.6,      65.9,       3.2,       2.9,       6.9
ÀÎÃµ,10-22,    1020.7,      12.8,      17.8,       8.0,       3.1,       0.5,      64.6,       3.5,       3.0,       6.8
ÀÎÃµ,10-23,    1020.7,      12.7,      17.3,       8.7,       3.0,       0.3,      65.7,       3.9,       3.0,       6.7
ÀÎÃµ,10-24,    1020.1,      12.4,      16.8,       8.8,       3.1,       1.8,      68.6,       4.3,       2.8,       6.3
ÀÎÃµ,10-25,    1020.6,      12.2,      16.6,       7.8,       3.0,       1.0,      66.7,       3.7,       3.1,       6.9
ÀÎÃµ,10-26,    1021.5,      12.1,      16.9,       8.0,       2.8,       0.2,      63.8,       3.4,       2.8,       7.0
ÀÎÃµ,10-27,    1021.5,      12.3,      17.2,       7.9,       2.9,       1.4,      68.4,       3.2,       2.9,       6.6
ÀÎÃµ,10-28,    1020.1,      12.0,      16.4,       8.4,       3.0,       1.6,      68.6,       4.6,       2.7,       6.3
ÀÎÃµ,10-29,    1019.1,      11.7,      16.2,       7.7,       2.9,       0.9,      66.1,       3.3,       2.7,       6.4
ÀÎÃµ,10-30,    1019.4,      11.2,      15.9,       7.3,       3.3,       1.5,      66.0,       3.7,       2.4,       6.6
ÀÎÃµ,10-31,    1020.8,      10.2,      14.6,       6.1,       3.1,       1.9,      65.6,       4.1,       2.5,       5.4
ÀÎÃµ,11-01,    1022.2,      10.1,      14.7,       6.5,       2.9,       0.7,      66.8,       3.6,       2.3,       6.2
ÀÎÃµ,11-02,    1022.7,      10.5,      15.4,       6.6,       2.8,       1.4,      67.1,       2.8,       2.5,       7.2
ÀÎÃµ,11-03,    1022.8,      11.4,      16.0,       7.0,       2.9,       1.2,      67.1,       3.4,       2.5,       6.7
ÀÎÃµ,11-04,    1022.5,      11.3,      16.1,       7.7,       3.1,       2.2,      69.9,       4.3,       2.1,       5.7
ÀÎÃµ,11-05,    1022.3,      11.1,      15.7,       7.3,       3.1,       3.3,      69.1,       4.3,       2.3,       5.6
ÀÎÃµ,11-06,    1021.4,      11.1,      15.5,       7.3,       3.0,       2.2,      69.9,       4.3,       2.4,       5.9
ÀÎÃµ,11-07,    1021.6,      10.5,      14.9,       6.4,       3.1,       1.2,      66.2,       4.1,       2.6,       5.9
ÀÎÃµ,11-08,    1022.7,       9.5,      13.7,       5.7,       2.8,       1.2,      64.9,       3.9,       2.3,       5.9
ÀÎÃµ,11-09,    1021.3,       9.2,      13.7,       5.4,       3.5,       2.5,      66.0,       5.1,       2.2,       4.3
ÀÎÃµ,11-10,    1021.0,       8.5,      12.2,       5.2,       3.9,       2.7,      66.5,       4.7,       2.3,       5.4
ÀÎÃµ,11-11,    1021.7,       8.3,      12.9,       4.3,       3.5,       1.1,      64.2,       3.8,       2.3,       5.8
ÀÎÃµ,11-12,    1022.0,       8.9,      13.0,       5.1,       3.8,       1.4,      67.5,       4.7,       2.2,       5.2
ÀÎÃµ,11-13,    1022.9,       8.4,      12.4,       4.9,       3.8,       2.2,      67.8,       4.8,       2.0,       5.5
ÀÎÃµ,11-14,    1023.9,       7.6,      12.0,       4.1,       3.6,       1.9,      66.3,       4.2,       2.1,       5.5
ÀÎÃµ,11-15,    1023.6,       7.4,      11.5,       4.0,       3.6,       2.4,      65.5,       4.4,       2.0,       5.2
ÀÎÃµ,11-16,    1022.9,       7.1,      11.3,       3.5,       3.0,       1.7,      67.0,       5.0,       1.8,       4.4
ÀÎÃµ,11-17,    1022.4,       6.5,      10.4,       3.2,       3.5,       1.1,      67.8,       4.8,       2.0,       4.9
ÀÎÃµ,11-18,    1022.9,       5.8,      10.1,       2.6,       3.5,       1.2,      66.9,       4.1,       2.0,       5.9
ÀÎÃµ,11-19,    1022.9,       5.9,      10.0,       2.0,       3.8,       2.8,      64.2,       4.7,       1.9,       4.9
ÀÎÃµ,11-20,    1022.5,       6.0,      10.4,       2.0,       3.9,       1.9,      65.2,       4.1,       1.8,       5.3
ÀÎÃµ,11-21,    1023.4,       5.1,       9.1,       1.9,       3.9,       1.5,      62.7,       4.2,       1.9,       5.6
ÀÎÃµ,11-22,    1023.4,       5.4,       9.4,       1.8,       3.5,       1.2,      63.6,       4.5,       1.7,       4.9
ÀÎÃµ,11-23,    1022.9,       5.0,       9.0,       1.5,       3.6,       0.6,      65.2,       3.8,       2.0,       5.3
ÀÎÃµ,11-24,    1023.2,       4.6,       8.8,       0.9,       4.1,       1.3,      65.7,       4.2,       2.0,       5.1
ÀÎÃµ,11-25,    1023.7,       4.5,       8.9,       0.8,       3.8,       1.7,      62.4,       3.7,       1.9,       5.6
ÀÎÃµ,11-26,    1023.5,       4.5,       8.3,       1.2,       3.8,       0.6,      66.6,       4.3,       1.8,       5.5
ÀÎÃµ,11-27,    1023.9,       3.1,       7.3,      -0.6,       4.0,       1.5,      64.4,       3.9,       1.9,       5.8
ÀÎÃµ,11-28,    1024.6,       2.7,       7.1,      -1.1,       4.0,       0.7,      63.1,       3.1,       1.8,       6.1
ÀÎÃµ,11-29,    1024.5,       2.6,       6.5,      -0.7,       4.0,       3.1,      66.9,       3.4,       1.8,       5.6
ÀÎÃµ,11-30,    1023.6,       2.9,       7.3,      -0.6,       3.8,       1.0,      64.1,       4.2,       1.8,       5.4
ÀÎÃµ,12-01,    1023.5,       2.6,       6.6,      -0.9,       4.1,       1.1,      64.4,       3.7,       2.0,       5.1
ÀÎÃµ,12-02,    1024.2,       2.5,       6.6,      -1.2,       4.0,       0.5,      65.3,       3.8,       1.6,       4.9
ÀÎÃµ,12-03,    1024.8,       2.0,       6.2,      -1.7,       3.8,       0.5,      64.6,       3.4,       1.7,       5.7
ÀÎÃµ,12-04,    1023.3,       2.6,       6.6,      -1.3,       3.8,       2.4,      64.7,       4.3,       1.6,       5.1
ÀÎÃµ,12-05,    1023.7,       2.1,       6.4,      -1.7,       4.2,       0.5,      64.5,       3.9,       1.9,       5.6
ÀÎÃµ,12-06,    1024.3,       1.7,       5.7,      -1.5,       3.5,       1.2,      66.5,       4.1,       1.6,       5.2
ÀÎÃµ,12-07,    1023.7,       2.6,       6.0,      -0.6,       3.5,       0.8,      67.7,       4.8,       1.5,       4.2
ÀÎÃµ,12-08,    1024.1,       2.4,       6.1,      -1.0,       3.6,       0.7,      67.1,       4.4,       1.4,       4.9
ÀÎÃµ,12-09,    1024.2,       2.1,       6.0,      -1.3,       3.3,       0.2,      64.2,       3.5,       1.6,       6.2
ÀÎÃµ,12-10,    1022.8,       2.3,       6.2,      -1.5,       4.0,       1.2,      67.5,       4.6,       1.5,       4.4
ÀÎÃµ,12-11,    1024.3,       1.1,       4.7,      -2.2,       4.2,       0.9,      64.8,       3.4,       1.7,       6.0
ÀÎÃµ,12-12,    1025.5,       0.3,       4.7,      -3.5,       3.8,       0.6,      64.1,       3.4,       1.6,       5.9
ÀÎÃµ,12-13,    1025.1,       1.1,       5.0,      -2.3,       3.7,       0.2,      65.0,       4.5,       1.5,       4.8
ÀÎÃµ,12-14,    1025.0,       0.6,       4.6,      -2.6,       4.2,       0.4,      65.8,       3.8,       1.6,       5.3
ÀÎÃµ,12-15,    1026.2,       0.4,       4.3,      -3.0,       3.5,       0.1,      60.2,       2.8,       1.6,       6.2
ÀÎÃµ,12-16,    1025.2,       0.8,       4.6,      -2.3,       3.7,       1.4,      64.8,       4.2,       1.3,       4.8
ÀÎÃµ,12-17,    1025.8,       0.2,       3.8,      -3.1,       3.4,       0.6,      62.5,       3.4,       1.3,       5.4
ÀÎÃµ,12-18,    1025.7,      -0.1,       3.6,      -3.5,       3.5,       0.9,      61.7,       3.7,       1.4,       5.6
ÀÎÃµ,12-19,    1025.7,      -0.2,       3.5,      -3.2,       3.6,       1.1,      65.0,       3.8,       1.4,       4.9
ÀÎÃµ,12-20,    1026.0,       0.4,       4.1,      -2.7,       3.1,       0.2,      65.9,       4.0,       1.4,       5.3
ÀÎÃµ,12-21,    1025.5,       0.2,       4.3,      -3.4,       3.6,       0.3,      63.6,       3.1,       1.5,       5.8
ÀÎÃµ,12-22,    1023.8,       0.1,       3.8,      -3.3,       4.1,       1.1,      64.2,       4.6,       1.5,       5.0
ÀÎÃµ,12-23,    1023.6,      -0.8,       2.9,      -4.1,       4.0,       0.5,      63.2,       3.4,       1.4,       5.8
ÀÎÃµ,12-24,    1024.2,      -0.3,       4.0,      -3.9,       3.8,       0.3,      65.6,       4.0,       1.5,       5.9
ÀÎÃµ,12-25,    1025.4,      -1.0,       2.7,      -4.8,       3.7,       0.6,      65.9,       3.7,       1.5,       5.4
ÀÎÃµ,12-26,    1025.8,      -1.6,       2.6,      -4.9,       3.9,       0.4,      64.1,       3.7,       1.5,       5.8
ÀÎÃµ,12-27,    1025.5,      -1.1,       2.5,      -4.1,       3.4,       0.6,      66.9,       4.3,       1.4,       4.5
ÀÎÃµ,12-28,    1024.9,      -1.3,       2.6,      -4.7,       3.7,       0.4,      65.1,       3.2,       1.4,       5.9
ÀÎÃµ,12-29,    1024.6,      -2.0,       1.9,      -5.4,       3.4,       1.0,      64.7,       3.4,       1.5,       5.7
ÀÎÃµ,12-30,    1024.3,      -1.3,       2.8,      -4.7,       3.0,       1.4,      64.7,       3.9,       1.4,       5.0
ÀÎÃµ,12-31,    1024.6,      -1.2,       2.7,      -4.7,       3.2,       0.3,      64.2,       3.7,       1.5,       5.4
¿øÁÖ,01-01,    1024.3,      -3.8,       2.3,      -8.9,       0.9,       0.9,      74.2,       5.2,       1.0,       4.7
¿øÁÖ,01-02,    1023.3,      -3.2,       1.8,      -7.6,       1.1,       1.3,      74.3,       5.2,       0.9,       4.4
¿øÁÖ,01-03,    1023.6,      -3.5,       2.1,      -8.5,       1.1,       0.9,      71.8,       4.2,       1.1,       5.5
¿øÁÖ,01-04,    1025.8,      -4.9,       1.4,     -10.3,       1.1,       0.8,      68.3,       3.7,       1.0,       6.0
¿øÁÖ,01-05,    1024.0,      -5.2,       0.6,      -9.9,       0.8,       0.9,      72.0,       4.8,       1.1,       5.0
¿øÁÖ,01-06,    1024.3,      -4.3,       2.1,      -9.6,       0.9,       0.6,      71.8,       4.9,       1.1,       5.4
¿øÁÖ,01-07,    1023.9,      -3.6,       1.8,      -8.4,       0.9,       2.3,      72.5,       5.4,       1.0,       4.2
¿øÁÖ,01-08,    1023.1,      -3.3,       2.3,      -7.9,       1.2,       0.8,      72.9,       5.8,       1.0,       4.7
¿øÁÖ,01-09,    1023.9,      -3.4,       2.1,      -8.4,       1.2,       0.2,      69.7,       4.8,       1.1,       5.4
¿øÁÖ,01-10,    1025.3,      -4.2,       1.2,      -8.9,       1.2,       0.7,      66.5,       3.2,       1.1,       6.2
¿øÁÖ,01-11,    1026.3,      -4.9,       1.5,     -10.0,       0.8,       0.2,      69.0,       4.2,       1.1,       5.7
¿øÁÖ,01-12,    1025.1,      -4.7,       1.5,     -10.1,       1.0,       0.2,      71.0,       4.3,       1.1,       5.2
¿øÁÖ,01-13,    1024.7,      -5.1,       0.4,     -10.0,       1.1,       0.4,      67.7,       4.0,       1.1,       6.0
¿øÁÖ,01-14,    1025.3,      -5.9,       0.5,     -11.5,       0.8,       0.5,      69.2,       4.8,       1.1,       5.7
¿øÁÖ,01-15,    1024.8,      -4.3,       1.8,      -9.5,       1.0,       0.9,      70.8,       5.1,       1.1,       5.2
¿øÁÖ,01-16,    1023.9,      -5.2,       1.0,     -10.8,       0.9,       0.8,      69.4,       4.2,       1.2,       5.8
¿øÁÖ,01-17,    1024.2,      -5.0,       1.4,     -10.2,       1.1,       0.7,      69.0,       4.2,       1.1,       5.8
¿øÁÖ,01-18,    1024.8,      -5.6,       0.4,     -10.7,       1.3,       0.5,      65.4,       3.3,       1.1,       6.5
¿øÁÖ,01-19,    1025.7,      -6.3,       0.1,     -11.7,       1.1,       0.8,      63.9,       2.9,       1.2,       6.6
¿øÁÖ,01-20,    1025.6,      -6.2,       0.5,     -12.2,       1.0,       0.8,      66.7,       3.3,       1.2,       6.6
¿øÁÖ,01-21,    1025.1,      -5.8,       0.6,     -11.6,       1.1,       0.5,      67.1,       3.8,       1.2,       6.2
¿øÁÖ,01-22,    1023.1,      -4.7,       1.4,     -10.6,       1.1,       0.8,      69.3,       4.8,       1.3,       5.5
¿øÁÖ,01-23,    1021.7,      -4.9,       1.3,     -10.6,       1.1,       0.8,      68.8,       4.4,       1.0,       6.0
¿øÁÖ,01-24,    1023.9,      -5.0,       1.2,     -10.5,       1.1,       1.6,      67.8,       4.0,       1.3,       6.4
¿øÁÖ,01-25,    1024.7,      -4.9,       1.4,     -10.5,       1.0,       0.5,      68.8,       3.5,       1.4,       6.3
¿øÁÖ,01-26,    1025.5,      -4.8,       1.6,     -10.2,       1.0,       0.4,      66.7,       2.9,       1.4,       6.7
¿øÁÖ,01-27,    1026.0,      -5.3,       1.2,     -11.0,       1.3,       0.2,      64.9,       3.4,       1.2,       6.3
¿øÁÖ,01-28,    1026.0,      -5.5,       1.2,     -11.4,       1.2,       0.2,      63.4,       3.4,       1.5,       6.5
¿øÁÖ,01-29,    1025.6,      -5.0,       1.3,     -10.7,       1.1,       1.0,      68.6,       4.3,       1.3,       6.0
¿øÁÖ,01-30,    1026.8,      -5.6,       0.6,     -11.2,       1.2,       0.8,      64.8,       4.2,       1.3,       6.5
¿øÁÖ,01-31,    1025.9,      -5.2,       1.0,     -10.7,       1.0,       0.7,      68.3,       5.0,       1.2,       5.8
¿øÁÖ,02-01,    1025.6,      -4.7,       1.4,     -10.3,       1.4,       0.2,      65.6,       3.6,       1.4,       7.0
¿øÁÖ,02-02,    1025.2,      -5.6,       1.4,     -11.8,       1.2,       0.5,      66.1,       3.0,       1.4,       6.9
¿øÁÖ,02-03,    1025.0,      -5.2,       1.4,     -10.9,       1.1,       0.6,      68.3,       3.9,       1.4,       6.5
¿øÁÖ,02-04,    1024.5,      -4.5,       2.2,     -10.2,       0.8,       0.8,      71.3,       5.0,       1.1,       5.9
¿øÁÖ,02-05,    1023.6,      -3.4,       3.4,      -9.2,       1.0,       0.2,      70.0,       4.5,       1.3,       6.2
¿øÁÖ,02-06,    1023.0,      -3.4,       3.0,      -8.8,       1.4,       0.2,      66.6,       4.1,       1.5,       6.4
¿øÁÖ,02-07,    1022.1,      -4.1,       2.1,      -9.4,       1.2,       0.3,      66.5,       4.1,       1.4,       6.2
¿øÁÖ,02-08,    1021.6,      -4.0,       1.9,      -9.5,       1.3,       0.6,      66.8,       4.2,       1.3,       6.0
¿øÁÖ,02-09,    1022.0,      -3.6,       2.9,      -9.1,       1.1,       1.5,      69.6,       4.2,       1.2,       5.8
¿øÁÖ,02-10,    1022.6,      -3.3,       2.5,      -8.6,       1.1,       1.8,      69.9,       4.5,       1.4,       5.9
¿øÁÖ,02-11,    1020.3,      -2.6,       3.5,      -8.2,       1.2,       1.0,      65.8,       4.4,       1.6,       6.3
¿øÁÖ,02-12,    1020.8,      -1.8,       4.3,      -7.3,       1.1,       0.6,      69.1,       4.4,       1.4,       6.3
¿øÁÖ,02-13,    1021.7,      -1.5,       4.9,      -7.3,       1.1,       0.7,      69.2,       4.3,       1.6,       6.2
¿øÁÖ,02-14,    1021.8,      -1.3,       5.0,      -6.8,       1.2,       0.3,      67.1,       4.8,       1.8,       6.2
¿øÁÖ,02-15,    1020.7,      -1.1,       4.1,      -5.9,       1.4,       1.2,      65.8,       4.9,       1.6,       5.7
¿øÁÖ,02-16,    1022.7,      -1.8,       4.2,      -7.1,       1.2,       1.9,      63.9,       4.1,       1.5,       7.0
¿øÁÖ,02-17,    1024.3,      -1.3,       5.2,      -6.6,       1.0,       0.2,      65.5,       4.3,       1.6,       6.6
¿øÁÖ,02-18,    1024.0,      -0.8,       4.9,      -5.6,       1.3,       1.2,      68.8,       5.9,       1.6,       5.7
¿øÁÖ,02-19,    1024.2,      -0.3,       5.9,      -5.6,       1.3,       1.1,      65.6,       4.3,       1.8,       6.8
¿øÁÖ,02-20,    1022.1,      -0.3,       5.3,      -5.2,       1.7,       1.0,      65.6,       4.9,       1.8,       6.4
¿øÁÖ,02-21,    1023.1,      -1.2,       4.5,      -6.4,       1.8,       1.0,      60.4,       3.8,       1.9,       7.5
